,Squadra,Data,Girone,Stadio,Risultato,Rf,Avversario,Rs,Tiri,Tiri.1,Rigori,Rig T,Compl,Tent,Angoli,Poss.,Falli,Amm.,Esp.
28,Atalanta,20-03-2022,Giornata n. 30,Ospiti,V,1,Bologna,0,15.0,2.0,0,0,279.0,400.0,3.0,40.0,12.0,1,0
29,Atalanta,03-04-2022,Giornata n. 31,Casa,P,1,Napoli,3,19.0,3.0,0,0,485.0,579.0,9.0,55.0,17.0,2,0
30,Atalanta,10-04-2022,Giornata n. 32,Ospiti,P,1,Sassuolo,2,15.0,4.0,0,0,421.0,509.0,8.0,49.0,15.0,1,0
31,Atalanta,18-04-2022,Giornata n. 33,Casa,P,1,Hellas Verona,2,17.0,4.0,0,0,437.0,559.0,10.0,56.0,14.0,3,0
32,Atalanta,23-04-2022,Giornata n. 34,Ospiti,V,3,Venezia,1,19.0,4.0,0,0,555.0,670.0,7.0,61.0,14.0,3,0
33,Atalanta,27-04-2022,Giornata n. 20,Casa,N,4,Torino,4,15.0,3.0,2,2,359.0,462.0,8.0,49.0,12.0,2,0
34,Atalanta,02-05-2022,Giornata n. 35,Casa,N,1,Salernitana,1,20.0,5.0,0,0,490.0,596.0,11.0,61.0,14.0,3,0
35,Atalanta,08-05-2022,Giornata n. 36,Ospiti,V,3,Spezia,1,17.0,6.0,0,0,521.0,614.0,3.0,66.0,14.0,3,0
36,Atalanta,15-05-2022,Giornata n. 37,Ospiti,P,0,Milan,2,12.0,2.0,0,0,407.0,490.0,6.0,55.0,16.0,4,0
37,Atalanta,21-05-2022,Giornata n. 38,Casa,P,0,Empoli,1,40.0,9.0,0,0,542.0,645.0,15.0,61.0,8.0,1,0
0,Bologna,22-08-2021,Giornata n. 1,Casa,V,3,Salernitana,2,18.0,7.0,0,0,485.0,588.0,9.0,72.0,11.0,6,2
1,Bologna,28-08-2021,Giornata n. 2,Ospiti,N,0,Atalanta,0,4.0,1.0,0,0,297.0,421.0,5.0,41.0,16.0,5,0
2,Bologna,13-09-2021,Giornata n. 3,Casa,V,1,Hellas Verona,0,16.0,4.0,0,0,257.0,362.0,6.0,43.0,16.0,1,0
3,Bologna,18-09-2021,Giornata n. 4,Ospiti,P,1,Inter,6,8.0,2.0,0,0,486.0,546.0,1.0,54.0,11.0,3,0
4,Bologna,21-09-2021,Giornata n. 5,Casa,N,2,Genoa,2,16.0,4.0,1,1,471.0,567.0,6.0,59.0,15.0,3,0
5,Bologna,26-09-2021,Giornata n. 6,Ospiti,P,2,Empoli,4,20.0,5.0,0,1,420.0,500.0,10.0,63.0,22.0,2,0
6,Bologna,03-10-2021,Giornata n. 7,Casa,V,3,Lazio,0,10.0,3.0,0,0,378.0,462.0,3.0,41.0,7.0,2,0
7,Bologna,17-10-2021,Giornata n. 8,Ospiti,N,1,Udinese,1,24.0,11.0,0,0,460.0,526.0,8.0,59.0,11.0,7,0
8,Bologna,23-10-2021,Giornata n. 9,Casa,P,2,Milan,4,9.0,4.0,0,0,305.0,382.0,4.0,38.0,9.0,1,2
9,Bologna,28-10-2021,Giornata n. 10,Ospiti,P,0,Napoli,3,8.0,1.0,0,0,324.0,392.0,2.0,35.0,6.0,1,0
10,Bologna,01-11-2021,Giornata n. 11,Casa,V,2,Cagliari,0,8.0,3.0,0,0,553.0,638.0,5.0,57.0,13.0,3,0
11,Bologna,07-11-2021,Giornata n. 12,Ospiti,V,2,Sampdoria,1,14.0,6.0,0,0,410.0,516.0,5.0,53.0,14.0,1,0
12,Bologna,21-11-2021,Giornata n. 13,Casa,P,0,Venezia,1,24.0,6.0,0,0,603.0,711.0,17.0,67.0,6.0,0,0
13,Bologna,28-11-2021,Giornata n. 14,Ospiti,V,1,Spezia,0,16.0,4.0,1,1,463.0,561.0,6.0,57.0,12.0,1,0
14,Bologna,01-12-2021,Giornata n. 15,Casa,V,1,Roma,0,6.0,3.0,0,0,325.0,421.0,3.0,42.0,9.0,3,0
15,Bologna,05-12-2021,Giornata n. 16,Casa,P,2,Fiorentina,3,8.0,3.0,0,0,288.0,366.0,0.0,37.0,12.0,3,0
16,Bologna,12-12-2021,Giornata n. 17,Ospiti,P,1,Torino,2,7.0,4.0,1,1,361.0,465.0,0.0,51.0,19.0,4,0
17,Bologna,18-12-2021,Giornata n. 18,Casa,P,0,Juventus,2,11.0,3.0,0,0,476.0,581.0,8.0,57.0,10.0,1,0
18,Bologna,22-12-2021,Giornata n. 19,Ospiti,V,3,Sassuolo,0,9.0,5.0,0,0,299.0,390.0,5.0,41.0,14.0,3,0
19,Bologna,11-01-2022,Giornata n. 21,Ospiti,P,1,Cagliari,2,10.0,3.0,0,0,294.0,426.0,5.0,47.0,19.0,2,0
20,Bologna,17-01-2022,Giornata n. 22,Casa,P,0,Napoli,2,12.0,5.0,0,0,349.0,438.0,1.0,39.0,10.0,3,0
21,Bologna,21-01-2022,Giornata n. 23,Ospiti,P,1,Hellas Verona,2,8.0,2.0,0,0,247.0,373.0,2.0,43.0,9.0,4,0
22,Bologna,06-02-2022,Giornata n. 24,Casa,N,0,Empoli,0,12.0,2.0,0,0,448.0,560.0,3.0,59.0,11.0,2,0
23,Bologna,12-02-2022,Giornata n. 25,Ospiti,P,0,Lazio,3,11.0,3.0,0,0,422.0,488.0,3.0,43.0,16.0,2,0
24,Bologna,21-02-2022,Giornata n. 26,Casa,V,2,Spezia,1,19.0,7.0,0,0,456.0,566.0,11.0,61.0,7.0,1,0
25,Bologna,26-02-2022,Giornata n. 27,Ospiti,N,1,Salernitana,1,8.0,3.0,0,0,276.0,370.0,1.0,44.0,26.0,3,0
26,Bologna,06-03-2022,Giornata n. 28,Casa,N,0,Torino,0,6.0,1.0,0,0,273.0,385.0,5.0,52.0,23.0,3,0
27,Bologna,13-03-2022,Giornata n. 29,Ospiti,P,0,Fiorentina,1,4.0,0.0,0,0,243.0,340.0,1.0,39.0,17.0,5,1
28,Bologna,20-03-2022,Giornata n. 30,Casa,P,0,Atalanta,1,12.0,3.0,0,0,467.0,604.0,6.0,60.0,9.0,0,0
29,Bologna,04-04-2022,Giornata n. 31,Ospiti,N,0,Milan,0,8.0,4.0,0,0,328.0,425.0,2.0,47.0,10.0,2,0
30,Bologna,11-04-2022,Giornata n. 32,Casa,V,2,Sampdoria,0,19.0,4.0,0,0,456.0,557.0,6.0,53.0,12.0,1,0
31,Bologna,16-04-2022,Giornata n. 33,Ospiti,N,1,Juventus,1,10.0,2.0,0,0,350.0,420.0,5.0,49.0,12.0,5,2
32,Bologna,24-04-2022,Giornata n. 34,Casa,N,2,Udinese,2,10.0,3.0,0,0,379.0,474.0,2.0,55.0,9.0,2,0
33,Bologna,27-04-2022,Giornata n. 20,Casa,V,2,Inter,1,5.0,3.0,0,0,363.0,440.0,0.0,41.0,12.0,1,0
34,Bologna,01-05-2022,Giornata n. 35,Ospiti,N,0,Roma,0,10.0,4.0,0,0,429.0,535.0,5.0,57.0,12.0,1,0
35,Bologna,08-05-2022,Giornata n. 36,Ospiti,P,3,Venezia,4,23.0,10.0,0,0,420.0,508.0,8.0,59.0,16.0,4,0
36,Bologna,15-05-2022,Giornata n. 37,Casa,P,1,Sassuolo,3,8.0,1.0,1,1,412.0,495.0,4.0,55.0,11.0,0,0
37,Bologna,21-05-2022,Giornata n. 38,Ospiti,V,1,Genoa,0,11.0,3.0,0,0,321.0,435.0,9.0,50.0,10.0,1,0
0,Cagliari,23-08-2021,Giornata n. 1,Casa,N,2,Spezia,2,19.0,6.0,1,1,409.0,519.0,11.0,59.0,17.0,2,0
1,Cagliari,29-08-2021,Giornata n. 2,Ospiti,P,1,Milan,4,7.0,2.0,0,0,359.0,423.0,3.0,43.0,12.0,5,0
2,Cagliari,12-09-2021,Giornata n. 3,Casa,P,2,Genoa,3,8.0,2.0,1,1,435.0,534.0,2.0,53.0,16.0,2,0
3,Cagliari,19-09-2021,Giornata n. 4,Ospiti,N,2,Lazio,2,10.0,3.0,0,0,198.0,296.0,1.0,28.0,13.0,3,1
4,Cagliari,22-09-2021,Giornata n. 5,Casa,P,0,Empoli,2,15.0,1.0,0,0,376.0,489.0,7.0,49.0,15.0,2,0
5,Cagliari,26-09-2021,Giornata n. 6,Ospiti,P,0,Napoli,2,6.0,0.0,0,0,297.0,375.0,4.0,33.0,13.0,1,0
6,Cagliari,01-10-2021,Giornata n. 7,Casa,N,1,Venezia,1,9.0,3.0,0,0,310.0,401.0,2.0,42.0,16.0,2,0
7,Cagliari,17-10-2021,Giornata n. 8,Casa,V,3,Sampdoria,1,12.0,5.0,0,0,228.0,329.0,5.0,39.0,15.0,4,0
8,Cagliari,24-10-2021,Giornata n. 9,Ospiti,P,0,Fiorentina,3,3.0,1.0,0,0,269.0,358.0,1.0,35.0,15.0,2,0
9,Cagliari,27-10-2021,Giornata n. 10,Casa,P,1,Roma,2,7.0,5.0,0,0,264.0,355.0,2.0,42.0,18.0,3,0
10,Cagliari,01-11-2021,Giornata n. 11,Ospiti,P,0,Bologna,2,9.0,2.0,0,0,400.0,476.0,2.0,43.0,10.0,2,1
11,Cagliari,06-11-2021,Giornata n. 12,Casa,P,1,Atalanta,2,7.0,1.0,0,0,287.0,389.0,2.0,38.0,16.0,1,0
12,Cagliari,21-11-2021,Giornata n. 13,Ospiti,N,2,Sassuolo,2,10.0,3.0,1,1,297.0,392.0,5.0,42.0,11.0,2,0
13,Cagliari,26-11-2021,Giornata n. 14,Casa,N,1,Salernitana,1,19.0,3.0,0,0,401.0,505.0,7.0,57.0,16.0,3,0
14,Cagliari,30-11-2021,Giornata n. 15,Ospiti,N,0,Hellas Verona,0,12.0,3.0,0,0,174.0,295.0,1.0,32.0,14.0,2,0
15,Cagliari,06-12-2021,Giornata n. 16,Casa,N,1,Torino,1,16.0,2.0,0,0,288.0,440.0,5.0,52.0,12.0,2,0
16,Cagliari,12-12-2021,Giornata n. 17,Ospiti,P,0,Inter,4,5.0,2.0,0,0,201.0,268.0,0.0,25.0,15.0,2,0
17,Cagliari,18-12-2021,Giornata n. 18,Casa,P,0,Udinese,4,5.0,2.0,0,0,436.0,544.0,4.0,55.0,12.0,4,1
18,Cagliari,21-12-2021,Giornata n. 19,Ospiti,P,0,Juventus,2,6.0,1.0,0,0,275.0,369.0,1.0,37.0,18.0,3,0
19,Cagliari,06-01-2022,Giornata n. 20,Ospiti,V,2,Sampdoria,1,15.0,7.0,0,0,395.0,518.0,5.0,51.0,17.0,3,0
20,Cagliari,11-01-2022,Giornata n. 21,Casa,V,2,Bologna,1,13.0,4.0,0,0,354.0,482.0,5.0,53.0,14.0,3,0
21,Cagliari,16-01-2022,Giornata n. 22,Ospiti,P,0,Roma,1,8.0,2.0,0,0,334.0,458.0,1.0,44.0,20.0,4,0
22,Cagliari,23-01-2022,Giornata n. 23,Casa,N,1,Fiorentina,1,11.0,1.0,0,1,196.0,293.0,6.0,41.0,24.0,3,0
23,Cagliari,06-02-2022,Giornata n. 24,Ospiti,V,2,Atalanta,1,7.0,4.0,0,0,305.0,406.0,1.0,39.0,14.0,5,0
24,Cagliari,13-02-2022,Giornata n. 25,Ospiti,N,1,Empoli,1,17.0,4.0,0,0,320.0,444.0,4.0,55.0,14.0,2,0
25,Cagliari,21-02-2022,Giornata n. 26,Casa,N,1,Napoli,1,13.0,5.0,0,0,290.0,419.0,3.0,46.0,18.0,1,0
26,Cagliari,27-02-2022,Giornata n. 27,Ospiti,V,2,Torino,1,11.0,5.0,0,0,213.0,359.0,3.0,43.0,25.0,4,0
27,Cagliari,05-03-2022,Giornata n. 28,Casa,P,0,Lazio,3,16.0,3.0,0,0,357.0,481.0,7.0,45.0,11.0,3,0
28,Cagliari,12-03-2022,Giornata n. 29,Ospiti,P,0,Spezia,2,11.0,1.0,0,0,333.0,465.0,7.0,57.0,20.0,4,0
29,Cagliari,19-03-2022,Giornata n. 30,Casa,P,0,Milan,1,13.0,1.0,0,0,242.0,368.0,6.0,43.0,14.0,1,0
30,Cagliari,03-04-2022,Giornata n. 31,Ospiti,P,1,Udinese,5,6.0,3.0,0,0,346.0,450.0,2.0,49.0,15.0,4,1
31,Cagliari,09-04-2022,Giornata n. 32,Casa,P,1,Juventus,2,4.0,1.0,0,0,256.0,375.0,1.0,41.0,19.0,1,0
32,Cagliari,16-04-2022,Giornata n. 33,Casa,V,1,Sassuolo,0,15.0,7.0,0,0,220.0,329.0,3.0,37.0,18.0,2,0
33,Cagliari,24-04-2022,Giornata n. 34,Ospiti,P,0,Genoa,1,11.0,1.0,0,0,189.0,362.0,3.0,47.0,18.0,2,0
34,Cagliari,30-04-2022,Giornata n. 35,Casa,P,1,Hellas Verona,2,14.0,4.0,0,0,353.0,487.0,2.0,60.0,16.0,2,0
35,Cagliari,08-05-2022,Giornata n. 36,Ospiti,N,1,Salernitana,1,9.0,3.0,0,0,332.0,427.0,6.0,52.0,18.0,2,1
36,Cagliari,15-05-2022,Giornata n. 37,Casa,P,1,Inter,3,10.0,2.0,0,0,294.0,375.0,2.0,38.0,14.0,0,0
37,Cagliari,22-05-2022,Giornata n. 38,Ospiti,N,0,Venezia,0,30.0,7.0,0,0,428.0,536.0,11.0,56.0,22.0,3,0
0,Empoli,21-08-2021,Giornata n. 1,Casa,P,1,Lazio,3,17.0,4.0,0,0,410.0,496.0,5.0,46.0,15.0,2,0
1,Empoli,28-08-2021,Giornata n. 2,Ospiti,V,1,Juventus,0,12.0,3.0,0,0,292.0,397.0,9.0,46.0,8.0,3,0
2,Empoli,11-09-2021,Giornata n. 3,Casa,P,1,Venezia,2,21.0,5.0,1,1,499.0,607.0,8.0,69.0,13.0,2,0
3,Empoli,19-09-2021,Giornata n. 4,Casa,P,0,Sampdoria,3,15.0,4.0,0,0,349.0,456.0,8.0,53.0,11.0,2,0
4,Empoli,22-09-2021,Giornata n. 5,Ospiti,V,2,Cagliari,0,18.0,5.0,0,0,394.0,499.0,4.0,51.0,14.0,1,0
5,Empoli,26-09-2021,Giornata n. 6,Casa,V,4,Bologna,2,14.0,6.0,1,1,219.0,299.0,2.0,37.0,16.0,2,0
6,Empoli,03-10-2021,Giornata n. 7,Ospiti,P,0,Roma,2,12.0,3.0,0,0,304.0,368.0,5.0,36.0,17.0,3,0
7,Empoli,17-10-2021,Giornata n. 8,Casa,P,1,Atalanta,4,13.0,4.0,0,0,355.0,459.0,5.0,48.0,11.0,3,0
8,Empoli,23-10-2021,Giornata n. 9,Ospiti,V,4,Salernitana,2,9.0,4.0,1,1,268.0,371.0,2.0,41.0,17.0,3,0
9,Empoli,27-10-2021,Giornata n. 10,Casa,P,0,Inter,2,9.0,1.0,0,0,235.0,301.0,5.0,31.0,22.0,1,1
10,Empoli,31-10-2021,Giornata n. 11,Ospiti,V,2,Sassuolo,1,13.0,4.0,1,1,323.0,418.0,6.0,43.0,15.0,2,0
11,Empoli,05-11-2021,Giornata n. 12,Casa,N,2,Genoa,2,10.0,2.0,0,0,341.0,467.0,4.0,53.0,9.0,0,0
12,Empoli,22-11-2021,Giornata n. 13,Ospiti,P,1,Hellas Verona,2,9.0,3.0,0,0,278.0,401.0,3.0,44.0,14.0,3,0
13,Empoli,27-11-2021,Giornata n. 14,Casa,V,2,Fiorentina,1,17.0,5.0,0,0,374.0,475.0,8.0,51.0,18.0,1,0
14,Empoli,02-12-2021,Giornata n. 15,Ospiti,N,2,Torino,2,17.0,5.0,0,0,372.0,480.0,11.0,59.0,17.0,3,0
15,Empoli,06-12-2021,Giornata n. 16,Casa,V,3,Udinese,1,22.0,8.0,0,0,442.0,536.0,8.0,57.0,15.0,4,0
16,Empoli,12-12-2021,Giornata n. 17,Ospiti,V,1,Napoli,0,12.0,5.0,0,0,334.0,418.0,3.0,40.0,14.0,1,0
17,Empoli,19-12-2021,Giornata n. 18,Ospiti,N,1,Spezia,1,22.0,7.0,0,0,490.0,590.0,5.0,66.0,12.0,2,0
18,Empoli,22-12-2021,Giornata n. 19,Casa,P,2,Milan,4,15.0,4.0,1,1,415.0,513.0,6.0,56.0,18.0,1,0
19,Empoli,06-01-2022,Giornata n. 20,Ospiti,N,3,Lazio,3,10.0,3.0,1,1,278.0,360.0,2.0,38.0,12.0,4,0
20,Empoli,09-01-2022,Giornata n. 21,Casa,P,1,Sassuolo,5,15.0,4.0,0,0,398.0,485.0,5.0,45.0,13.0,2,1
21,Empoli,16-01-2022,Giornata n. 22,Ospiti,N,1,Venezia,1,18.0,6.0,0,0,347.0,439.0,5.0,50.0,19.0,5,0
22,Empoli,23-01-2022,Giornata n. 23,Casa,P,2,Roma,4,16.0,7.0,0,0,455.0,551.0,2.0,58.0,14.0,2,0
23,Empoli,06-02-2022,Giornata n. 24,Ospiti,N,0,Bologna,0,15.0,4.0,0,0,279.0,383.0,5.0,41.0,15.0,4,0
24,Empoli,13-02-2022,Giornata n. 25,Casa,N,1,Cagliari,1,15.0,6.0,0,0,253.0,369.0,6.0,45.0,19.0,1,0
25,Empoli,19-02-2022,Giornata n. 26,Ospiti,P,0,Sampdoria,2,10.0,2.0,0,0,435.0,538.0,6.0,58.0,12.0,2,0
26,Empoli,26-02-2022,Giornata n. 27,Casa,P,2,Juventus,3,11.0,2.0,0,0,419.0,519.0,7.0,53.0,18.0,2,0
27,Empoli,06-03-2022,Giornata n. 28,Ospiti,N,0,Genoa,0,8.0,2.0,0,0,276.0,422.0,2.0,48.0,22.0,3,0
28,Empoli,12-03-2022,Giornata n. 29,Ospiti,P,0,Milan,1,5.0,3.0,0,0,397.0,492.0,4.0,48.0,12.0,0,0
29,Empoli,20-03-2022,Giornata n. 30,Casa,N,1,Hellas Verona,1,7.0,2.0,0,0,213.0,332.0,3.0,38.0,17.0,2,0
30,Empoli,03-04-2022,Giornata n. 31,Ospiti,P,0,Fiorentina,1,4.0,1.0,0,0,294.0,361.0,0.0,39.0,19.0,3,1
31,Empoli,09-04-2022,Giornata n. 32,Casa,N,0,Spezia,0,15.0,4.0,0,0,364.0,477.0,5.0,57.0,10.0,2,0
32,Empoli,16-04-2022,Giornata n. 33,Ospiti,P,1,Udinese,4,14.0,3.0,1,1,394.0,489.0,7.0,61.0,13.0,4,0
33,Empoli,24-04-2022,Giornata n. 34,Casa,V,3,Napoli,2,17.0,7.0,0,0,305.0,404.0,10.0,42.0,13.0,4,0
34,Empoli,01-05-2022,Giornata n. 35,Casa,P,1,Torino,3,11.0,4.0,0,0,223.0,309.0,5.0,39.0,16.0,4,2
35,Empoli,06-05-2022,Giornata n. 36,Ospiti,P,2,Inter,4,4.0,2.0,0,0,289.0,360.0,2.0,36.0,10.0,0,0
36,Empoli,14-05-2022,Giornata n. 37,Casa,N,1,Salernitana,1,16.0,6.0,0,0,308.0,390.0,3.0,45.0,18.0,3,0
37,Empoli,21-05-2022,Giornata n. 38,Ospiti,V,1,Atalanta,0,7.0,3.0,0,0,321.0,407.0,2.0,39.0,9.0,1,0
0,Fiorentina,22-08-2021,Giornata n. 1,Ospiti,P,1,Roma,3,11.0,8.0,0,0,498.0,564.0,4.0,58.0,14.0,2,1
1,Fiorentina,28-08-2021,Giornata n. 2,Casa,V,2,Torino,1,9.0,6.0,0,0,363.0,460.0,3.0,59.0,14.0,4,0
2,Fiorentina,11-09-2021,Giornata n. 3,Ospiti,V,2,Atalanta,1,5.0,0.0,2,2,374.0,454.0,3.0,45.0,21.0,4,0
3,Fiorentina,18-09-2021,Giornata n. 4,Ospiti,V,2,Genoa,1,16.0,5.0,0,0,531.0,617.0,11.0,63.0,17.0,4,0
4,Fiorentina,21-09-2021,Giornata n. 5,Casa,P,1,Inter,3,14.0,6.0,0,0,452.0,530.0,4.0,53.0,13.0,2,1
5,Fiorentina,26-09-2021,Giornata n. 6,Ospiti,V,1,Udinese,0,7.0,1.0,1,1,518.0,599.0,1.0,54.0,14.0,3,0
6,Fiorentina,03-10-2021,Giornata n. 7,Casa,P,1,Napoli,2,10.0,3.0,0,0,424.0,511.0,8.0,55.0,18.0,3,0
7,Fiorentina,18-10-2021,Giornata n. 8,Ospiti,P,0,Venezia,1,11.0,3.0,0,0,535.0,627.0,5.0,61.0,11.0,5,1
8,Fiorentina,24-10-2021,Giornata n. 9,Casa,V,3,Cagliari,0,20.0,4.0,1,1,583.0,659.0,4.0,65.0,11.0,0,0
9,Fiorentina,27-10-2021,Giornata n. 10,Ospiti,P,0,Lazio,1,9.0,1.0,0,0,485.0,573.0,6.0,51.0,14.0,3,0
10,Fiorentina,31-10-2021,Giornata n. 11,Casa,V,3,Spezia,0,26.0,11.0,1,1,419.0,491.0,7.0,55.0,10.0,4,0
11,Fiorentina,06-11-2021,Giornata n. 12,Ospiti,P,0,Juventus,1,6.0,1.0,0,0,335.0,426.0,5.0,50.0,17.0,4,1
12,Fiorentina,20-11-2021,Giornata n. 13,Casa,V,4,Milan,3,9.0,5.0,0,0,361.0,449.0,5.0,45.0,7.0,1,0
13,Fiorentina,27-11-2021,Giornata n. 14,Ospiti,P,1,Empoli,2,16.0,7.0,0,0,372.0,465.0,5.0,49.0,11.0,1,0
14,Fiorentina,30-11-2021,Giornata n. 15,Casa,V,3,Sampdoria,1,17.0,7.0,0,0,533.0,612.0,3.0,60.0,6.0,0,0
15,Fiorentina,05-12-2021,Giornata n. 16,Ospiti,V,3,Bologna,2,5.0,2.0,1,1,534.0,622.0,2.0,63.0,16.0,3,0
16,Fiorentina,11-12-2021,Giornata n. 17,Casa,V,4,Salernitana,0,17.0,9.0,0,0,678.0,768.0,1.0,70.0,10.0,1,0
17,Fiorentina,19-12-2021,Giornata n. 18,Casa,N,2,Sassuolo,2,23.0,8.0,0,0,472.0,561.0,9.0,57.0,7.0,3,1
18,Fiorentina,22-12-2021,Giornata n. 19,Ospiti,N,1,Hellas Verona,1,11.0,1.0,0,0,447.0,570.0,8.0,60.0,5.0,1,0
19,Fiorentina,10-01-2022,Giornata n. 21,Ospiti,P,0,Torino,4,11.0,4.0,0,0,400.0,503.0,5.0,55.0,12.0,2,0
20,Fiorentina,17-01-2022,Giornata n. 22,Casa,V,6,Genoa,0,21.0,11.0,0,1,716.0,787.0,4.0,73.0,12.0,1,0
21,Fiorentina,23-01-2022,Giornata n. 23,Ospiti,N,1,Cagliari,1,14.0,5.0,0,1,326.0,426.0,4.0,59.0,15.0,3,1
22,Fiorentina,05-02-2022,Giornata n. 24,Casa,P,0,Lazio,3,9.0,3.0,0,0,446.0,522.0,4.0,50.0,15.0,3,1
23,Fiorentina,14-02-2022,Giornata n. 25,Ospiti,V,2,Spezia,1,20.0,4.0,0,1,433.0,527.0,8.0,67.0,10.0,1,0
24,Fiorentina,20-02-2022,Giornata n. 26,Casa,V,1,Atalanta,0,6.0,3.0,0,0,373.0,461.0,2.0,49.0,19.0,2,0
25,Fiorentina,26-02-2022,Giornata n. 27,Ospiti,P,1,Sassuolo,2,15.0,6.0,0,0,365.0,463.0,10.0,51.0,13.0,2,1
26,Fiorentina,06-03-2022,Giornata n. 28,Casa,N,1,Hellas Verona,1,8.0,2.0,0,0,313.0,416.0,4.0,50.0,15.0,0,0
27,Fiorentina,13-03-2022,Giornata n. 29,Casa,V,1,Bologna,0,14.0,5.0,0,0,423.0,529.0,9.0,61.0,10.0,1,0
28,Fiorentina,19-03-2022,Giornata n. 30,Ospiti,N,1,Inter,1,17.0,4.0,0,0,424.0,518.0,3.0,50.0,13.0,2,0
